Start,repl8,repl9,rticket,wticket,ocursors,aconn,pf,memo,dd,bytescurrentused,readq,writeq
03:40:01.207482291,4000,16000,8,10,2,785,5,1976,1621654714,1981123696,0,0
03:40:02.309690476,5000,17000,9,9,2,785,5,1982,1627971521,1987725882,0,2
03:40:03.491112642,6000,18000,1,0,2,785,5,1986,1631360646,1991599242,0,0
03:40:04.999272074,6000,20000,3,0,2,785,5,1991,1637232268,1996692171,0,0
03:40:06.054225337,7000,21000,7,12,2,785,5,1998,1645390896,2006060880,0,0
03:40:07.163289580,3000,22000,4,14,2,785,5,2007,1657557657,2016501319,0,0
03:40:08.193945634,4000,23000,10,7,2,785,5,2014,1664313523,2024453390,0,0
03:40:09.411819056,4000,16000,3,11,2,785,5,2021,1671132610,2032156626,0,0
03:40:10.448769853,5000,17000,4,12,2,785,5,2031,1680525793,2042854534,0,0
03:40:11.744842747,4000,18000,4,10,2,785,5,2039,1689708042,2052045533,0,0
03:40:12.892051902,4000,17000,6,3,2,785,5,2045,1694490582,2056754003,0,16
03:40:13.888959310,5000,17000,7,7,2,785,5,2050,1699345891,2062030750,0,0
03:40:14.998164464,4000,18000,6,7,2,785,5,2056,1705672329,2069283270,0,0
03:40:16.304761938,5000,19000,9,7,2,785,5,2063,1713160035,2077313740,0,0
03:40:17.362673865,3000,20000,6,10,2,785,5,2070,1719990577,2085184433,0,0
03:40:18.388920913,4000,21000,5,11,2,785,5,2080,1728849859,2094281213,0,16
03:40:19.409151399,4000,22000,1,0,2,785,5,2081,1731240816,2096321859,0,0
03:40:20.581250834,5000,23000,2,11,2,785,5,2089,1741015358,2105583121,0,0
03:40:21.942010149,2000,17000,7,12,2,785,5,2097,1749056330,2114246524,0,0
03:40:23.201314268,3000,18000,7,8,2,785,5,2105,1756735426,2122299274,0,0
03:40:24.454805396,4000,16000,5,10,2,785,5,2114,1766809113,2131579940,0,0
03:40:25.926964737,4000,18000,8,10,2,785,5,2124,1778239391,2143037444,0,0
03:40:26.990974314,4000,17000,10,6,2,785,5,2130,1783271940,2148992590,0,0
03:40:28.359351167,5000,18000,4,11,2,785,5,2139,1793653197,2159290226,0,0
03:40:29.415785444,4000,19000,10,12,2,785,5,2143,1798483065,2163947119,0,0
03:40:30.420340631,5000,20000,4,11,2,785,5,2152,1806021785,2171499540,0,14
03:40:31.642884344,5000,21000,1,9,2,785,5,2153,1808326152,2173920609,0,16
03:40:32.664039972,6000,22000,3,12,2,785,5,2157,1812750629,2178971165,0,0
03:40:33.777791643,3000,23000,4,11,2,785,5,2167,1822699474,2188543639,0,0
03:40:34.843119104,1000,15000,8,11,2,785,5,2175,1831558376,2197797076,0,0
03:40:35.940194877,3000,17000,7,11,2,785,5,2185,1841465864,2208364347,0,0
03:40:37.188914090,3000,16000,6,14,2,785,5,2192,1849541131,2216347330,0,0
03:40:38.249289151,4000,17000,3,12,2,785,5,2205,1860991048,2227148880,0,0
03:40:39.399336626,3000,18000,6,12,2,785,5,2210,1867103219,2233347250,0,0
03:40:40.440922223,4000,19000,4,15,2,785,5,2217,1873685343,2240213695,0,0
03:40:41.472628745,4000,18000,3,9,2,785,5,2223,1881426940,2247358264,0,0
03:40:42.484874060,5000,19000,7,11,2,785,5,2230,1888561405,2254471390,0,16
03:40:43.496122247,4000,20000,1,0,2,785,5,2232,1890487651,2257687935,0,0
03:40:44.505776619,5000,21000,5,12,2,785,5,2238,1896890077,2262882378,0,0
03:40:45.557502407,5000,22000,7,10,2,785,5,2246,1905337730,2272332675,0,0
03:40:46.712607945,1000,23000,7,10,2,785,5,2253,1914497715,2280214343,0,0
03:40:47.737684966,2000,24000,5,8,2,785,5,2261,1922306640,2288126082,0,0
03:40:48.972860088,3000,16000,7,10,2,785,5,2269,1931211229,2297305630,0,0
03:40:50.038403544,4000,17000,7,10,2,785,5,2277,1939749260,2305544280,0,0
03:40:51.102134165,4000,16000,9,10,2,785,5,2283,1946458850,2312712468,0,0
03:40:52.137292562,5000,17000,6,10,2,785,5,2291,1956232713,2322732567,0,0
03:40:53.401195762,3000,18000,1,0,2,785,5,2296,1960318247,2326078211,0,0
03:40:54.768434155,2000,18000,5,11,2,785,5,2304,1969873358,2335813805,0,0
03:40:55.764376620,3000,19000,6,12,2,785,5,2311,1977568622,2343843911,0,0
