ns,total,read,write,time
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:22Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:22Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:22Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:22Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:22Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:22Z
ycsb.usertable,6610ms,0ms,6610ms,2019-11-27T13:15:23Z
local.oplog.rs,3ms,3ms,0ms,2019-11-27T13:15:23Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:23Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:23Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:23Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:23Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:23Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:23Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:23Z
ycsb.usertable,9080ms,0ms,9080ms,2019-11-27T13:15:24Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:15:24Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:24Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:24Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:24Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:24Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:24Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:24Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:24Z
ycsb.usertable,6183ms,0ms,6183ms,2019-11-27T13:15:25Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:15:25Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:25Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:25Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:25Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:25Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:25Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:25Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:25Z
ycsb.usertable,6629ms,0ms,6629ms,2019-11-27T13:15:26Z
local.oplog.rs,3ms,3ms,0ms,2019-11-27T13:15:26Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:26Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:26Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:26Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:26Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:26Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:26Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:26Z
ycsb.usertable,10231ms,0ms,10231ms,2019-11-27T13:15:27Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:15:27Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:27Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:27Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:27Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:27Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:27Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:27Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:27Z
ycsb.usertable,6484ms,0ms,6484ms,2019-11-27T13:15:28Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:15:28Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:28Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:28Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:28Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:28Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:28Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:28Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:28Z
ycsb.usertable,9439ms,0ms,9439ms,2019-11-27T13:15:29Z
local.oplog.rs,3ms,3ms,0ms,2019-11-27T13:15:29Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:29Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:29Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:29Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:29Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:29Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:29Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:29Z
ycsb.usertable,8209ms,0ms,8209ms,2019-11-27T13:15:30Z
local.oplog.rs,3ms,3ms,0ms,2019-11-27T13:15:30Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:30Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:30Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:30Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:30Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:30Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:30Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:30Z
ycsb.usertable,9214ms,0ms,9214ms,2019-11-27T13:15:31Z
local.oplog.rs,5ms,5ms,0ms,2019-11-27T13:15:31Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:31Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:31Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:31Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:31Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:31Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:31Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:31Z
ycsb.usertable,712ms,0ms,712ms,2019-11-27T13:15:32Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:15:32Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:32Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:32Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:32Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:32Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:32Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:32Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:32Z
ycsb.usertable,181ms,0ms,181ms,2019-11-27T13:15:33Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:15:33Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:33Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:33Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:33Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:33Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:33Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:33Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:33Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:15:34Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:34Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:34Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:34Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:34Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:34Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:34Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:34Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:15:34Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:35Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:35Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:35Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:35Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:35Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T13:15:35Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:35Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:35Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:15:35Z
ycsb.usertable,12311ms,0ms,12311ms,2019-11-27T13:15:36Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:36Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:36Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:36Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:36Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:36Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T13:15:36Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:36Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:36Z
ycsb.usertable,22764ms,0ms,22764ms,2019-11-27T13:15:38Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:15:38Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:38Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:38Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:38Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:38Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:38Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:38Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:38Z
ycsb.usertable,6182ms,0ms,6182ms,2019-11-27T13:15:39Z
local.oplog.rs,5ms,5ms,0ms,2019-11-27T13:15:39Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:39Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:39Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:39Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:39Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:39Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:39Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:39Z
ycsb.usertable,16686ms,0ms,16686ms,2019-11-27T13:15:40Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:15:40Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:40Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:40Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:40Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:40Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:40Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:40Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:40Z
ycsb.usertable,17350ms,0ms,17350ms,2019-11-27T13:15:41Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:15:41Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:41Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:41Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:41Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:41Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:41Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:41Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:41Z
ycsb.usertable,6079ms,0ms,6079ms,2019-11-27T13:15:42Z
config.system.sessions,4ms,0ms,4ms,2019-11-27T13:15:42Z
local.oplog.rs,4ms,4ms,0ms,2019-11-27T13:15:42Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:42Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:42Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:42Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:42Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:42Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:42Z
ycsb.usertable,11727ms,0ms,11727ms,2019-11-27T13:15:43Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:15:43Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:43Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:43Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:43Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:43Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:43Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:43Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:43Z
ycsb.usertable,12601ms,0ms,12601ms,2019-11-27T13:15:44Z
local.oplog.rs,3ms,3ms,0ms,2019-11-27T13:15:44Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:44Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:44Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:44Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:44Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:44Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:44Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:44Z
ycsb.usertable,1026ms,0ms,1026ms,2019-11-27T13:15:45Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:15:45Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:45Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:45Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:45Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:45Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:45Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:45Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:45Z
ycsb.usertable,6209ms,0ms,6209ms,2019-11-27T13:15:46Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:15:46Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:46Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:46Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:46Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:46Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:46Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:46Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:46Z
ycsb.usertable,4055ms,0ms,4055ms,2019-11-27T13:15:47Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:15:47Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:47Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:47Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:47Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:47Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:47Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:47Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:47Z
ycsb.usertable,4215ms,0ms,4215ms,2019-11-27T13:15:48Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:15:48Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:48Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:48Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:48Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:48Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:48Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:48Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:48Z
ycsb.usertable,5641ms,0ms,5641ms,2019-11-27T13:15:49Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:15:49Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:49Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:49Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:49Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:49Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:49Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:49Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:49Z
ycsb.usertable,3939ms,0ms,3939ms,2019-11-27T13:15:50Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:15:50Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:50Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:50Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:50Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:50Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:50Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:50Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:50Z
ycsb.usertable,2938ms,0ms,2938ms,2019-11-27T13:15:51Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:15:51Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:51Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:51Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:51Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:51Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:51Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:51Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:51Z
ycsb.usertable,5672ms,0ms,5672ms,2019-11-27T13:15:52Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:15:52Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:52Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:52Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:52Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:52Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:52Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:52Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:52Z
ycsb.usertable,1202ms,0ms,1202ms,2019-11-27T13:15:53Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:15:53Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:53Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:53Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:53Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:53Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:53Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:53Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:53Z
ycsb.usertable,2728ms,0ms,2728ms,2019-11-27T13:15:54Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:15:54Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:54Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:54Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:54Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:54Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:54Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:54Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:54Z
ycsb.usertable,4506ms,0ms,4506ms,2019-11-27T13:15:55Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:15:55Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:55Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:55Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:55Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:55Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:55Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:55Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:55Z
ycsb.usertable,1801ms,0ms,1801ms,2019-11-27T13:15:56Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:15:56Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:56Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:56Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:56Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:56Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:56Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:56Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:56Z
ycsb.usertable,7077ms,0ms,7077ms,2019-11-27T13:15:57Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:15:57Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:57Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:57Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:57Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:57Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:57Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:57Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:57Z
ycsb.usertable,1509ms,0ms,1509ms,2019-11-27T13:15:58Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:15:58Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:58Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:58Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:58Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:58Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:58Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:58Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:58Z
ycsb.usertable,9563ms,0ms,9563ms,2019-11-27T13:15:59Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:15:59Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:15:59Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:15:59Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:15:59Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:15:59Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:15:59Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:15:59Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:15:59Z
ycsb.usertable,4931ms,0ms,4931ms,2019-11-27T13:16:00Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:16:00Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:16:00Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:16:00Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:16:00Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:16:00Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:16:00Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:16:00Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:16:00Z
ycsb.usertable,7688ms,0ms,7688ms,2019-11-27T13:16:01Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:16:01Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:16:01Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:16:01Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:16:01Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:16:01Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:16:01Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:16:01Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:16:01Z
ycsb.usertable,4530ms,0ms,4530ms,2019-11-27T13:16:02Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:16:02Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:16:02Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:16:02Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:16:02Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:16:02Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:16:02Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:16:02Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:16:02Z
ycsb.usertable,4624ms,0ms,4624ms,2019-11-27T13:16:03Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:16:03Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:16:03Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:16:03Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:16:03Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:16:03Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:16:03Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:16:03Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:16:03Z
ycsb.usertable,5163ms,0ms,5163ms,2019-11-27T13:16:04Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:16:04Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:16:04Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:16:04Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:16:04Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:16:04Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:16:04Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:16:04Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:16:04Z
ycsb.usertable,8ms,0ms,8ms,2019-11-27T13:16:05Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:16:05Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:16:05Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:16:05Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:16:05Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:16:05Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:16:05Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:16:05Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:16:05Z
ycsb.usertable,5174ms,0ms,5174ms,2019-11-27T13:16:06Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:16:06Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:16:06Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:16:06Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:16:06Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:16:06Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:16:06Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:16:06Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:16:06Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:16:07Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:16:07Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:16:07Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:16:07Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:16:07Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:16:07Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:16:07Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:16:07Z
