ns,total,read,write,time
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:05:58Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:05:58Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T13:05:58Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:05:58Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:05:58Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:05:59Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:05:59Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:05:59Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:05:59Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:05:59Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:05:59Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:05:59Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:05:59Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:05:59Z
ycsb.usertable,7ms,0ms,7ms,2019-11-27T13:06:00Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:00Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:00Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:00Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:00Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:00Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:00Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:00Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:00Z
ycsb.usertable,14705ms,0ms,14705ms,2019-11-27T13:06:01Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:01Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:01Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:01Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:01Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:01Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:01Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:01Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:01Z
ycsb.usertable,15989ms,0ms,15989ms,2019-11-27T13:06:02Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:02Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:02Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:02Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:02Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:02Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T13:06:02Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:02Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:02Z
ycsb.usertable,15029ms,0ms,15029ms,2019-11-27T13:06:03Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:03Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:03Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:03Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:03Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:03Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:03Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:03Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:03Z
ycsb.usertable,3154ms,0ms,3154ms,2019-11-27T13:06:04Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:04Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:04Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:04Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:04Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:04Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:04Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:04Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:04Z
ycsb.usertable,15418ms,0ms,15418ms,2019-11-27T13:06:05Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:05Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:05Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:05Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:05Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:05Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:05Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:05Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:05Z
ycsb.usertable,11936ms,0ms,11936ms,2019-11-27T13:06:06Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:06Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:06Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:06Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:06Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:06Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:06Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:06Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:06Z
ycsb.usertable,10148ms,0ms,10148ms,2019-11-27T13:06:07Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:07Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:07Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:07Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:07Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:07Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T13:06:07Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:07Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:07Z
ycsb.usertable,8242ms,0ms,8242ms,2019-11-27T13:06:08Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:08Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:08Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:08Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:08Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:08Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:08Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:08Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:08Z
ycsb.usertable,7862ms,0ms,7862ms,2019-11-27T13:06:09Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:09Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:09Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:09Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:09Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:09Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:09Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:09Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:09Z
ycsb.usertable,9029ms,0ms,9029ms,2019-11-27T13:06:10Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:10Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:10Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:10Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:10Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:10Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T13:06:10Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:10Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:10Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:11Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:11Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:11Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:11Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:11Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:11Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:11Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:11Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:06:11Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:12Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:12Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:12Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:12Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:12Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:12Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:12Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:12Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:06:12Z
ycsb.usertable,13134ms,0ms,13134ms,2019-11-27T13:06:13Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:13Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:13Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:13Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:13Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:13Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:13Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:13Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:13Z
ycsb.usertable,14926ms,0ms,14926ms,2019-11-27T13:06:14Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:14Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:14Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:14Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:14Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:14Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:14Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:14Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:14Z
ycsb.usertable,16862ms,0ms,16862ms,2019-11-27T13:06:15Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:15Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:15Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:15Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:15Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:15Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:15Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:15Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:15Z
ycsb.usertable,11857ms,0ms,11857ms,2019-11-27T13:06:16Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:16Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:16Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:16Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:16Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:16Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:16Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:16Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:16Z
ycsb.usertable,6539ms,0ms,6539ms,2019-11-27T13:06:17Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:17Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:17Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:17Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:17Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:17Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:17Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:17Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:17Z
ycsb.usertable,3117ms,0ms,3117ms,2019-11-27T13:06:18Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:18Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:18Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:18Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:18Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:18Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:18Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:18Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:18Z
ycsb.usertable,17558ms,0ms,17558ms,2019-11-27T13:06:19Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:19Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:19Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:19Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:19Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:19Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:19Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:19Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:19Z
ycsb.usertable,16350ms,0ms,16350ms,2019-11-27T13:06:20Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:20Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:20Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:20Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:20Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:20Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:20Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:20Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:20Z
ycsb.usertable,12448ms,0ms,12448ms,2019-11-27T13:06:21Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:21Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:21Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:21Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:21Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:21Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T13:06:21Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:21Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:21Z
ycsb.usertable,9149ms,0ms,9149ms,2019-11-27T13:06:22Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:22Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:22Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:22Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:22Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:22Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:22Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:22Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:22Z
ycsb.usertable,13864ms,0ms,13864ms,2019-11-27T13:06:23Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:23Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:23Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:23Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:23Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:23Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:23Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:23Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:23Z
ycsb.usertable,8747ms,0ms,8747ms,2019-11-27T13:06:24Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:24Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:24Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:24Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:24Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:24Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:24Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:24Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:24Z
ycsb.usertable,11295ms,0ms,11295ms,2019-11-27T13:06:26Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:06:26Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:26Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:26Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:26Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:26Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:26Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:26Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:26Z
ycsb.usertable,13313ms,0ms,13313ms,2019-11-27T13:06:27Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:27Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:27Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:27Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:27Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:27Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:27Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:27Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:27Z
ycsb.usertable,1916ms,0ms,1916ms,2019-11-27T13:06:28Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:28Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:28Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:28Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:28Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:28Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:28Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:28Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:28Z
ycsb.usertable,12259ms,0ms,12259ms,2019-11-27T13:06:29Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:29Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:29Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:29Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:29Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:29Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:29Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:29Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:29Z
ycsb.usertable,625ms,0ms,625ms,2019-11-27T13:06:30Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:30Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:30Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:30Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:30Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:30Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:30Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:30Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:30Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:31Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:31Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:31Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:31Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:31Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:31Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:31Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:31Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:06:31Z
ycsb.usertable,7931ms,0ms,7931ms,2019-11-27T13:06:32Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:32Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:32Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:32Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:32Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:32Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:32Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:32Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:32Z
ycsb.usertable,15678ms,0ms,15678ms,2019-11-27T13:06:33Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:33Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:33Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:33Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:33Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:33Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:33Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:33Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:33Z
ycsb.usertable,7912ms,0ms,7912ms,2019-11-27T13:06:34Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:34Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:34Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:34Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:34Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:34Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:34Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:34Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:34Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:35Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:35Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:35Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:35Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:35Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:35Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:35Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:35Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:06:35Z
ycsb.usertable,13204ms,0ms,13204ms,2019-11-27T13:06:36Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:36Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:36Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:36Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:36Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:36Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:36Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:36Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:36Z
ycsb.usertable,16341ms,0ms,16341ms,2019-11-27T13:06:37Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:37Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:37Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:37Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:37Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:37Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:37Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:37Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:37Z
ycsb.usertable,11111ms,0ms,11111ms,2019-11-27T13:06:38Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:38Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:38Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:38Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:38Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:38Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:38Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:38Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:38Z
ycsb.usertable,9377ms,0ms,9377ms,2019-11-27T13:06:39Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:39Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:39Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:39Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:39Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:39Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T13:06:39Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:39Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:39Z
ycsb.usertable,7818ms,0ms,7818ms,2019-11-27T13:06:40Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:40Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:40Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:40Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:40Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:40Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:40Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:40Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:40Z
ycsb.usertable,13345ms,0ms,13345ms,2019-11-27T13:06:41Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:41Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:41Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:41Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:41Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:41Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:41Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:41Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:41Z
ycsb.usertable,8386ms,0ms,8386ms,2019-11-27T13:06:42Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:42Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:42Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:42Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:42Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:42Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:42Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:42Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:42Z
ycsb.usertable,12764ms,0ms,12764ms,2019-11-27T13:06:43Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:06:43Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:06:43Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:06:43Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:06:43Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:06:43Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:06:43Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:06:43Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:06:43Z
